裔	0000397200
裘	0001409000
裙	0001733700
裝	0004258800
裨	0005842000
裲	0007175700
裴	0005583100
裹	0000717600
裼	0003972000
褂	0000815000
褄	0004923500
褊	0006273800
褌	0002444400
褓	0006401200
褝	0004631200
褞	0000376100
褥	0003563800
褪	0004466400
褫	0004691500
褶	0004837300
褸	0007225600
褻	0004015300
襁	0001544900
襃	0006405200
襄	0003526900
襌	0004631200
襍	0002605500
襞	0006237600
襠	0005243200
襤	0007062900
襦	0003093100
襪	0006248600
襭	0001883600
襯	0003677100
襴	0007067500
襷	0004546600
襾	
覃	0004612900
覈	0000919200
覊	
覓	0006240100
覘	0005070900
覡	0001841200
覦	0006836100
覩	0007452600
覬	0001288400
覯	0002323600
覲	0001643900
覺	0000899700
覽	0007055400
覿	0005012700
觀	0001137100
觚	0002066100
觜	0002805300
觝	0004978600
觧	
觴	0003469900
觸	0003550000
訌	0002246200
訐	0001869100
訖	0001341900
訛	0000688700
訝	0000745600
訥	0005336100
訶	0000693800
詁	0002066600
詆	0004979200
詈	0007088100
詒	0004458400
詛	0003297700
詢	0003265400
詬	0002293200
詭	0001264300
詼	0000819500
誂	0004819100
誄	0007232200
誅	0004753600
誑	0001536700
誚	0003440600
誡	0000822500
誣	0006064500
誥	0002307100
誦	0003441000
誨	0000822000
諂	0005075300
諄	0003269500
諌	0001124900
諍	0004290800
諚	0003523400
諛	0006837500
諞	0006279400
諠	0001963600
諡	0002837200
諢	0002447000
諤	0000933800
諱	0001288900
諳	0000114700
諷	0006098800
謇	0001969600
謌	0000713800
謐	0005911800
謔	0001360200
謖	0003556700
謗	0006462300
謚	0002837200
謠	0006980700
謦	0001820200
謨	0006331000
謫	0004537300
謳	0000538700
謾	0006593000
譁	0000726800
證	0003420200
譌	0007439300
譎	0001882100
譏	0001292800
譖	0003676600
譚	0004634200
譛	0003676600
譟	0004310500
譫	0004124100
譬	0005856400
譯	0006802600
譱	
譴	0001980300
譽	0006917400
讀	0005324000
讃	0002677600
變	0006260800
讌	0000496700
讎	0003158100
讐	0003158100
讒	0002692700
讓	0003530200
讖	0003677800
讙	0001150000
谺	0000689900
谿	0001817300
豁	0000982600
豈	0000854300
豌	0000486200
豐	0006395100
豕	0002749500
豢	0001103100
豫	0006906300
豬	
豸	
豺	0002504800
豼	
貂	0004814000
貅	
貉	0000901900
貊	0005651900
貍	
貎	0007444200
貔	
貘	0005654400
貭	
貮	
貲	0002806800
貳	0005424700
貶	0006270600
貽	0000161600
賁	0005842500
賈	0002070900
賍	
賎	0004105300
賚	0007027500
賣	0005586300
賺	0004631700
賻	0006069800
賽	0002541700
贄	0002839600
贅	0003943700
贇	0000305400
贊	0002670100
贍	0004124800
贏	0000408700
贐	0003715500
贓	0004328100
贔	0005856900
贖	0003560400
赧	0004613200
赭	0002988300
赱	
赳	0001398900
趁	0004870100
趙	0004826700
趺	0006052000
趾	0002795500
跂	0001244300
跋	0005702500
跌	0005020700
跏	0000694300
跖	0007449400
跚	0002663700
跛	0005538100
跟	0002443400
跣	0004091200
跪	0001265600
跫	0001533500
跼	0001582900
跿	0005124500
踈	
踉	0007180000
踐	0004090300
踝	0000724300
踞	0001446500
踟	0004692100
踰	0006838100
踴	0007458400
踵	0003458800
蹂	0003191300
蹇	0001970100
蹈	0005239300
蹉	0002479100
蹊	0001817900
蹌	0004300600
蹐	0003980500
蹕	0005912300
蹙	0003208900
蹠	0003981500
蹣	0005773200
蹤	0003470500
蹲	0004391900
蹶	0001882700
蹼	0006490400
躁	0004311000
躄	0006238100
躅	0004858200
躇	0004774200
躊	0004761100
躋	0003936600
躑	0005013200
躓	0004694300
躔	0005082200
躙	0007222300
躡	0003533700
躪	0007222300
躬	0001399300
躰	
躱	0004406400
躾	0002953500
軅	
軆	
軈	0006796500
軋	0000067300
軛	0006803900
軣	
軫	0003643800
軻	0000694900
軼	0000251600
軾	0003551700
輅	0007326700
輊	0004688500
輌	0007185300
輒	0004827000
輓	0005784200
輕	0001794700
輙	0004827000
輛	0007185300
輜	0002831500
輟	0005030000
輦	0007310100
輳	0004296200
輹	0006123300
輻	0006122600
輾	0005077000
轂	0002387400
轅	0000491500
轆	0007391600
轉	0005064100
轌	0004376500
轎	0001550000
轗	0001143400
轜	0002886400
轢	0007284000
轣	
轤	0007338300
辜	0002067100
辟	0006230400
辧	
辨	0006281500
辭	0002887000
辮	0006294800
辯	0006281500
辷	0003806700
迚	0005337200
迢	0004792400
迥	0001771500
迩	
迪	0004999800
迯	
迴	0000797700
迸	0006392000
迹	0003964800
逅	0002247500
逋	0006307200
逍	0003404000
逎	0003145000
逑	0001404600
逕	0007443800
逖	0005002600
逞	0004970500
逡	0003238100
逧	0002585800
逵	0001259100
逶	
逹	
逾	0006835200
遉	0004982000
遏	0000067900
遐	0000706700
遑	0002293900
遒	0003145000
遖	0000072500
遘	0002307400
遙	0006957500
遞	0004963500
遨	0002358200
遯	0005359600
遲	0004681400
遶	0003525300
遽	0001448700
邀	0006982700
邁	0006537600
邂	0000835400
邃	0003768100
邉	
邊	0006256500
邏	0007019300
邨	0007451700
邯	0001039300
邱	0001389300
邵	0003369700
郛	0006047500
郢	0000392400
郤	0001839200
鄂	0000930000
鄒	0003784300
鄙	0005846800
鄰	0007213100
鄲	0004627700
酊	0004959300
酖	0004606600
酘	
酣	0001082800
酥	0004185300
酩	0006690600
酲	0004985500
酳	0000301400
醂	0007211600
醉	0003753900
醋	0002578400
醢	0000835900
醪	0007370700
醫	0000127200
醯	0001820700
醴	0007274500
醵	0001449400
醺	0001739600
釀	0003531400
釁	0001645500
釆	
釉	0006878900
釋	0003008600
釐	0007094300
釖	
釛	
釟	
釡	
釵	0002520700
釶	
釼	
釿	0001628100
鈎	0002296000
鈑	0005755200
鈔	0003425000
鈕	0004752300
鈞	0001627500
鈩	
鈬	
鈿	0005093100
鉅	0001444700
鉈	0002985700
鉉	0002014400
鉋	0006397500
鉐	
鉗	0001954200
鉚	
鉞	0000428100
銓	0004096600
銕	0007452300
銖	0003072400
銛	0004097300
銜	0001108100
銷	0003451900
銹	0003149300
鋏	0001540200
鋩	0006457200
鋺	0000488600
錏	0000012600
錙	0002837900
錚	0004296600
錢	0004094900
錣	0005030300
錵	0005426400
錺	0000947200
錻	0006085500
鍄	
鍖	
鍜	
鍠	0002327100
鍮	0004758500
鍼	0003674500
鎬	0002330600
鎭	0004874300
鎰	0000254200
鎹	0000951700
鏃	0004363400
鏈	0007318600
鏐	0007143100
鏖	0000539200
鏗	0002334500
鏘	0003474200
鏝	0006593500
鏤	0007373100
鏥	
鏨	0002691500
鐃	0005288800
鐇	
鐐	0007191400
鐓	0004472300
鐔	0004634900
鐚	0000013100
鐡	
鐫	0004126600
鐵	0005021700
鐶	0001146200
鐺	0005251500
鑁	
鑄	0004755500
鑒	0001147800
鑚	0002679300
鑛	0002294400
鑞	0007379500
鑠	0003014800
鑢	0007150000
鑪	0007338600
鑰	0006810300
鑵	0001024800
鑷	0003534200
鑼	0007020000
鑽	0002679300
鑾	0007069500
鑿	0002581800
钁	0000921900
閂	0002650900
閇	
閊	0004898800
閔	0005992700
閖	
閘	0002297400
閙	0005228300
閠	
閧	0002309100
閨	0001808300
閭	0007149400
閹	0000490000
閻	0000489100
閼	0000069200
閾	0000193600
闃	0001850200
闊	0000984400
闌	0007056300
闍	0005126400
闔	0002331100
闕	0001880800
闖	0004876800
關	0001108800
闡	0004125500
闢	0006238600
闥	0004560400
阡	0004048500
阨	0000014200
阮	0001994200
阯	0007447600
陂	0005808800
陋	0007354200
陌	0005630100
陏	
陜	0001514700
陝	0004070900
陞	0003390400
陟	0004857100
陦	
陬	0003780400
陲	0003755500
陷	0001055000
隋	0003772500
隍	0002285500
隕	0000299000
隗	0000819900
隘	0000024800
隧	0003766400
隨	0003769700
險	0001929600
隰	0002943300
隱	0000301700
隲	
隴	0007373900
隶	
隸	0007265900
隹	
雉	0004688800
雋	0003240700
雍	0006969100
雎	0003299900
雕	0004838500
雖	0003767700
雙	0004195600
雜	0002605500
雹	0005637500
霄	0003453100
霆	0004987700
霈	0005584300
霍	0000915100
霎	0003460500
霏	0005852100
霑	0005076000
霓	0001833800
霖	0007215100
霙	0000405400
霤	0007142700
霪	0000305700
霰	0002676000
霸	0005540200
霹	0006239100
霽	0003937500
霾	0005600400
靂	0007284900
靄	0000027700
靆	0004472700
靈	0007260100
靉	0000028400
靜	0003924700
靠	0002313000
靡	0005854800
靤	0006401500
靦	0005076600
靨	0006988500
靫	0002529400
靱	0003709100
靹	
靺	0006563600
靼	0004623400
鞁	0005848400
鞅	0000530100
鞆	0005345100
鞋	0000025400
鞏	0001540900
鞐	0002408000
鞜	0005240100
鞣	0003192100
鞦	0003152900
鞨	0000985400
鞫	0001329200
鞳	0005245400
鞴	0006126200
韆	0004129800
韈	0007455700
韋	0000144000
韜	0005247400
韮	0001407100
韲	0003938100
韵	0000306000
韶	0003443100
頌	0003433900
頏	0002297800
頚	0001815300
頡	0001880400
頤	0000181300
頴	0000402800
頷	0001168500
頽	0004467700
顆	0000726300
顋	0002542600
顏	0001169700
顫	0004127900
顯	0001973800
顰	0005987400
顱	0007339800
顳	0003478000
顴	0001982300
颪	0000594200
颯	0002601100
颱	0004465900
颶	0001679900
飃	
飄	0005950900
飆	0005952400
飜	0006514700
飩	0005359300
飫	0006919300
飭	0004857700
飮	0000297300
餃	0002313600
餉	0003453800
餒	0004513400
餔	0006316700
餘	0006909700
餝	
餞	0004116800
餡	0000115500
餤	0004633000
餬	0002078500
餮	0005030700
餽	0001293300
餾	0007143400
饂	0000378600
饅	0006593900
饉	0001645000
饋	0001294200
饌	0004127000
饐	0000186900
饑	0001294600
饒	0003532300
饕	0005252600
馗	0001244700
馘	0000917500
馥	0006125600
馭	0001470100
馮	0005941200
馼	
駑	0005142600
駘	0004467200
駛	0002832500
駝	0004421900
駟	0002831900
駢	0006279800
駭	0000868100
駮	0005644400
駱	0007042400
駲	
駸	0003675100
駻	0001132900
騁	0004990900
騅	0003768700
騏	0001292100
騙	0006280500
騫	0001980000
騷	0004307100
騾	0007018400
驀	0005658300
驂	0002676700
驃	0005953000
驅	0001668200
驍	0001571100
驕	0001558000
驗	0001976000
驛	0000419400
驟	0003159400
驢	0007340300
驤	0003534700
驥	0001298200
驩	0001150600
驪	0007099500
驫	
骭	0001103600
骰	0005222100
骼	0000915700
髀	0005853700
髏	0007337600
髑	0005327000
髓	0003775900
體	0004428700
髞	
髟	
髢	0004982400
髣	0006402400
髦	0006453200
髫	0004836700
髮	0005693400
髯	0004150100
髱	0006407300
髴	0006140200
髷	0001584000
髻	0001816500
鬆	0003471900
鬘	0006594500
鬚	0003075700
鬟	0001149300
鬢	0005995300
鬣	0007192000
鬥	
鬧	0005228300
鬨	0002320400
鬩	0001850900
鬪	0005243700
鬮	0001416700
鬯	0004794700
鬲	
鬻	0000198900
魃	0005705000
魄	0005638800
魍	0006738000
魎	0007191100
魏	0001320900
魑	0004693700
魘	0000497200
魴	0006407800
鮃	0006226200
鮑	0006410000
鮓	0002478600
鮖	0000948700
鮗	0002407500
鮟	0000116200
鮠	0000869400
鮨	0002839100
鮴	0002413700
鮹	0003472400
鯀	0002449300
鯆	
鯊	0002480900
鯏	0000332000
鯑	0000952200
鯒	0002395200
鯔	0002840000
鯡	0005855300
鯢	0001835700
鯣	0000421600
鯤	0002449600
鯰	0005493600
鯱	0003027800
鯲	0005328900
鯵	0004313700
鰄	0000186500
鰆	0003244800
鰈	0004844200
鰉	0002335100
鰊	0007319300
鰌	0003156300
鰒	0006126700
鰓	0002543400
鰔	0001143900
鰕	0000727500
鰛	0000608900
鰡	
鰤	0002840700
鰥	0001146900
鰮	0000608900
鰰	0005677000
鰲	
鰾	0005953300
鱆	0003476800
鱇	0002336400
鱚	0001333200
鱠	0000838100
鱧	0007276900
鱶	0003477600
鱸	0007340900
鳧	0006060500
鳫	
鳬	0006060500
鳰	0005426900
鴃	0001845400
鴆	0004873700
鴈	0001163900
鴉	0000011600
鴒	0007267100
鴕	0004422400
鴟	0002838300
鴣	0002077700
鴪	0000253800
鴬	0000541000
鴾	0006463100
鴿	0002329300
鵁	0002329000
鵄	0007447900
鵆	0004710200
鵈	
鵐	
鵑	0001977000
鵙	0001838500
鵝	0000753600
鵞	0000753600
鵤	0000192600
鵯	0005855800
鵲	0003026400
鵺	0006792100
鶇	0005248100
鶉	0003272800
鶚	0000937500
鶤	0002450000
鶩	0006490800
鶫	0004909000
鶲	0000542100
鶸	0003027100
鶺	0003982800
鶻	0002403200
鷁	0001851300
鷂	0006987700
鷄	0001825700
鷆	0003677500
鷏	
鷓	0002992900
鷙	0002841100
鷦	0003477100
鷭	0005774600
鷯	0007191700
鷸	0000254800
鷽	0000921300
鸛	0001151100
鸞	0007070000
鹵	0007323100
鹹	0001144200
鹽	0000463300
麁	0004194200
麈	0003074700
麋	0005886400
麌	0001680300
麑	0001836100
麕	0001644500
麝	0002998400
麥	0005647900
麩	0006068700
麪	0006714800
麭	0006410500
麸	0006068700
麼	0006524800
麾	0001278000
黌	0002337500
黎	0007264200
黏	0005490200
黐	0004694900
黔	0001966800
默	0006748600
黜	0004761800
黝	0006896700
點	0005055400
黠	0000985700
黥	0001836400
黨	0005171600
黯	0000116800
黴	0005600800
黶	0000497900
黷	0005314300
黹	0004683800
黻	0006140500
黼	0006071100
黽	0006292400
鼇	0002362600
鼈	0006249800
鼕	0005245800
鼡	
鼬	0006897100
鼾	0001133300
齊	0003871800
齋	0002521400
齎	0003937100
齏	0003938100
齒	0002807300
齔	0003675500
齟	0004193800
齠	0004844600
齡	0007269000
齣	0003223100
齦	0001651200
齧	0001889400
齪	0002581500
齬	0002116800
齲	0000326000
齶	0000937900
齷	0000051800
龕	0001174700
龜	0001245100
龠	0006808300
